,Age,MP,Starts,Min,90s,Player,Goals,Shots,SoT,SoT%,G/Sh,G/SoT,ShoDist,ShoFK,ShoPK,PKatt,PasTotCmp,PasTotAtt,PasTotCmp%,PasProg,PasAtt,PasCmp,Assists,PasAss,PPA,SCA,ScaPassLive,ScaPassDead,ScaDrib,ScaSh,ScaFld,ScaDef,GCA,GcaPassLive,GcaPassDead,GcaDrib,GcaSh,GcaFld,GcaDef,Tkl,TklWon,TklDri,TklDriAtt,TklDri%,TklDriPast,Blocks,BlkSh,BlkPass,Int,Tkl+Int,Clr,Err,Touches,Carries,CarTotDist,CarPrgDist,CarProg,Car3rd,CPA,CarMis,CarDis,Rec,RecProg,CrdY,CrdR,Fls,Fld,Off,AerWon,AerLost,AerWon%
304,35,9,1,133,1.5,Kevin-Prince Boateng,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,56.0,75.0,5.33,56.0,42.0,0.0,1.33,0.0,2.0,1.33,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33,0.67,0.0,0.67,0.0,0.67,0.67,0.67,0.0,0.0,1.33,1.33,0.0,71.3,44.0,162.7,40.7,0.0,0.0,0.0,4.67,3.33,48.0,7.33,0.67,0.0,7.33,1.33,0.0,2.67,2.67,50.0
305,27,3,0,18,0.2,Antonin Bobichon,0,5.0,5.0,100.0,0.0,0.0,31.2,5.0,0.0,0.0,60.0,100.0,60.0,20.0,100.0,60.0,0.0,5.0,5.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,115.0,80.0,385.0,240.0,10.0,5.0,0.0,0.0,0.0,75.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
306,28,14,8,750,8.3,Jean-Paul Boëtius,0,0.6,0.36,60.0,0.0,0.0,20.6,0.0,0.0,0.0,25.7,35.4,72.4,5.06,35.4,25.7,0.0,1.08,0.84,2.17,1.57,0.12,0.12,0.12,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.41,1.45,0.48,1.33,36.4,0.84,1.81,0.0,1.81,0.96,3.37,0.96,0.0,48.1,23.9,90.0,34.8,0.36,0.48,0.0,2.29,1.2,28.4,2.41,0.24,0.0,0.96,2.65,0.0,0.48,1.69,22.2
307,26,12,3,393,4.4,Jeremie Boga,1,1.82,0.45,25.0,0.13,0.5,19.0,0.0,0.0,0.0,41.4,51.6,80.2,5.91,51.6,41.4,1.14,5.0,3.18,7.5,4.32,1.82,0.91,0.0,0.23,0.23,1.36,1.14,0.0,0.0,0.0,0.0,0.23,0.68,0.45,0.23,0.68,33.3,0.45,0.68,0.0,0.68,0.0,0.68,0.0,0.0,66.1,45.2,418.4,221.6,7.5,6.36,2.5,4.32,0.68,53.6,9.77,0.0,0.0,0.68,2.27,0.0,0.68,0.68,50.0
308,23,10,4,338,3.8,Emil Bohinen,0,0.53,0.0,0.0,0.0,0.0,28.1,0.0,0.0,0.0,41.1,47.1,87.2,3.68,47.1,41.1,0.0,1.32,1.05,1.84,1.58,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.68,2.11,1.84,2.37,77.8,0.53,2.11,0.79,1.32,2.11,5.79,1.32,0.0,60.3,31.3,178.4,96.3,0.79,1.84,0.0,1.05,1.05,35.3,1.32,0.0,0.0,1.32,1.58,0.0,0.26,0.79,25.0
309,25,5,1,184,2.0,Quentin Boisgard,1,3.0,1.5,50.0,0.17,0.33,18.5,0.0,0.0,0.0,39.5,49.0,80.6,5.5,49.0,39.5,0.0,2.0,2.0,4.5,4.5,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.5,2.0,75.0,0.5,1.5,0.5,1.0,2.0,5.0,1.0,0.0,68.0,45.0,283.0,131.5,3.5,2.0,0.5,2.5,1.0,42.0,7.5,0.5,0.0,1.5,0.5,0.0,1.0,0.0,100.0
310,32,8,8,592,6.6,Willy Boly,0,0.15,0.0,0.0,0.0,0.0,22.1,0.0,0.0,0.0,27.4,36.4,75.4,1.52,36.4,27.4,0.15,0.15,0.0,0.76,0.76,0.0,0.0,0.0,0.0,0.0,0.15,0.15,0.0,0.0,0.0,0.0,0.0,1.97,0.91,1.21,1.97,61.5,0.76,1.67,0.61,1.06,1.82,3.79,5.76,0.0,49.1,23.8,112.3,53.3,0.15,0.15,0.0,0.3,0.0,25.5,0.0,0.3,0.0,0.61,0.76,0.45,2.12,1.06,66.7
311,33,18,16,1335,14.8,Giacomo Bonaventura,3,2.36,0.61,25.7,0.09,0.33,20.5,0.07,0.0,0.0,36.4,43.8,83.0,4.8,43.8,36.4,0.0,1.22,1.42,3.18,2.09,0.2,0.2,0.34,0.34,0.0,0.27,0.2,0.0,0.0,0.0,0.07,0.0,1.82,1.28,1.22,1.69,72.0,0.47,0.61,0.0,0.61,0.95,2.77,0.27,0.07,54.5,34.9,196.4,103.2,2.7,2.97,0.41,1.08,1.28,39.2,4.12,0.2,0.0,0.95,2.16,0.14,0.61,0.81,42.9
312,25,19,10,904,10.0,Federico Bonazzoli,2,2.8,0.6,21.4,0.07,0.33,18.2,0.1,0.0,0.0,20.7,27.6,75.0,3.7,27.6,20.7,0.1,0.8,0.6,2.2,1.8,0.0,0.1,0.2,0.1,0.0,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.3,0.1,0.0,0.7,0.0,0.7,0.6,0.1,0.5,0.3,0.6,0.0,0.0,39.0,24.0,92.7,36.1,0.9,0.9,0.3,3.7,1.2,29.7,6.2,0.1,0.0,1.2,2.2,0.6,0.4,1.1,26.7
313,19,4,0,60,0.7,Warren Bondo,0,1.43,0.0,0.0,0.0,0.0,21.2,0.0,0.0,0.0,64.3,72.9,88.2,7.14,72.9,64.3,0.0,0.0,0.0,4.29,1.43,0.0,0.0,0.0,2.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.43,0.0,0.0,0.0,0.0,0.0,1.43,0.0,1.43,0.0,1.43,0.0,0.0,85.7,64.3,450.0,210.0,4.29,4.29,0.0,1.43,1.43,72.9,2.86,1.43,0.0,2.86,4.29,0.0,1.43,0.0,100.0
314,27,14,10,808,9.0,Theo Bongonda,2,2.11,0.44,21.1,0.11,0.5,23.0,0.11,0.0,0.0,15.0,22.7,66.2,1.67,22.7,15.0,0.22,0.56,0.33,1.33,0.56,0.0,0.11,0.22,0.33,0.11,0.33,0.22,0.0,0.11,0.0,0.0,0.0,1.33,1.11,0.67,2.0,33.3,1.33,0.67,0.11,0.56,0.22,1.56,0.22,0.0,34.3,20.1,150.7,77.8,2.78,1.56,0.67,2.33,0.89,22.4,4.67,0.0,0.0,0.67,1.67,0.22,0.56,1.11,33.3
315,26,7,4,416,4.6,Kevin Bonifazi,0,0.43,0.0,0.0,0.0,0.0,11.3,0.0,0.0,0.0,46.7,54.6,85.7,2.61,54.6,46.7,0.0,0.22,0.0,0.65,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.87,0.65,1.3,50.0,0.65,1.3,0.87,0.43,1.3,2.61,4.57,0.0,67.2,38.0,185.9,106.5,0.65,0.65,0.0,0.65,0.87,45.2,0.0,0.22,0.0,0.65,0.0,0.22,0.22,2.17,9.1
316,35,9,6,600,6.7,Leonardo Bonucci,1,0.3,0.15,50.0,0.5,1.0,15.1,0.0,0.0,0.15,44.6,52.4,85.2,2.39,52.4,44.6,0.0,0.3,0.45,0.9,0.6,0.0,0.0,0.15,0.0,0.15,0.15,0.0,0.0,0.0,0.15,0.0,0.0,0.45,0.45,0.15,0.45,33.3,0.3,1.19,0.9,0.3,1.19,1.64,3.28,0.0,60.1,32.7,127.8,69.3,0.15,0.3,0.0,0.3,0.0,40.1,0.15,0.15,0.0,1.19,0.6,0.15,1.64,1.94,45.8
317,26,20,20,1711,19.0,Neto Borges,2,0.84,0.16,18.8,0.13,0.67,15.4,0.0,0.0,0.0,36.2,46.8,77.3,3.26,46.8,36.2,0.0,1.11,1.63,2.58,2.32,0.05,0.16,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.63,1.58,1.42,2.37,60.0,0.95,1.32,0.37,0.95,1.47,4.11,2.11,0.0,59.5,37.3,215.1,99.8,1.74,1.47,0.21,1.32,0.68,33.4,5.79,0.16,0.05,0.63,1.63,0.16,1.05,0.63,62.5
318,18,3,0,28,0.3,Yvandro Borges Sanches,0,3.33,0.0,0.0,0.0,0.0,34.7,0.0,0.0,0.0,26.7,30.0,88.9,0.0,30.0,26.7,0.0,0.0,3.33,6.67,0.0,0.0,3.33,0.0,0.0,3.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.67,6.67,6.67,6.67,100.0,0.0,0.0,0.0,0.0,0.0,6.67,0.0,0.0,50.0,30.0,233.3,143.3,3.33,3.33,0.0,6.67,13.3,30.0,16.7,0.0,0.0,3.33,0.0,0.0,0.0,0.0,0.0
319,23,15,14,1137,12.6,Sebastiaan Bornauw,0,0.16,0.08,50.0,0.0,0.0,10.5,0.0,0.0,0.0,45.4,54.1,83.9,2.94,54.1,45.4,0.0,0.08,0.0,0.16,0.16,0.0,0.0,0.0,0.0,0.0,0.08,0.08,0.0,0.0,0.0,0.0,0.0,0.95,0.71,0.48,0.79,60.0,0.32,1.27,0.63,0.63,1.43,2.38,4.13,0.0,63.3,37.1,161.2,83.3,0.24,0.16,0.0,0.16,0.08,40.2,0.4,0.32,0.0,0.79,0.16,0.0,2.38,1.67,58.8
320,27,18,4,492,5.5,Rafael Borré,2,2.0,0.55,27.3,0.09,0.33,15.0,0.0,0.18,0.18,26.0,35.3,73.7,2.55,35.3,26.0,0.36,1.45,0.55,2.73,2.18,0.0,0.36,0.0,0.0,0.18,0.55,0.36,0.0,0.18,0.0,0.0,0.0,2.55,1.82,0.0,0.91,0.0,0.91,0.73,0.18,0.55,0.36,2.91,0.73,0.0,48.5,30.2,121.8,44.0,1.45,0.91,0.73,4.0,0.91,35.3,6.73,0.36,0.0,2.18,0.91,1.64,1.45,3.27,30.8
321,23,15,3,335,3.7,Erik Botheim,1,1.08,0.27,25.0,0.25,1.0,15.1,0.0,0.0,0.0,14.6,23.0,63.5,2.97,23.0,14.6,0.27,1.62,0.54,2.43,1.62,0.0,0.0,0.27,0.27,0.27,0.27,0.27,0.0,0.0,0.0,0.0,0.0,1.08,0.81,0.54,0.54,100.0,0.0,0.27,0.0,0.27,0.0,1.08,0.27,0.0,31.1,15.9,70.5,37.0,1.89,0.54,0.0,2.16,1.35,23.5,9.46,0.27,0.0,1.89,1.62,0.0,2.97,3.51,45.8
322,23,20,19,1687,18.7,Sven Botman,0,0.59,0.21,36.4,0.0,0.0,12.4,0.0,0.0,0.0,44.2,51.5,85.8,2.41,51.5,44.2,0.0,0.37,0.05,0.75,0.59,0.0,0.0,0.16,0.0,0.0,0.05,0.0,0.0,0.0,0.05,0.0,0.0,1.28,0.75,0.64,0.91,70.6,0.27,1.44,0.75,0.7,0.96,2.25,3.58,0.05,60.9,34.0,156.2,82.8,0.32,0.21,0.11,0.27,0.0,39.4,0.16,0.05,0.0,0.48,0.37,0.05,1.98,1.02,66.1
323,26,1,1,90,1.0,Kenji-Van Boto,0,1.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,23.0,30.0,76.7,0.0,30.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,50.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,36.0,25.0,154.0,90.0,2.0,2.0,0.0,1.0,0.0,25.0,7.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,100.0
324,20,7,2,225,2.5,Kouamé Botué,0,2.8,0.0,0.0,0.0,0.0,14.2,0.0,0.0,0.0,12.8,18.4,69.6,1.6,18.4,12.8,0.0,1.2,0.4,3.2,1.6,0.0,0.0,0.4,1.2,0.0,0.4,0.0,0.0,0.0,0.4,0.0,0.0,1.6,0.8,0.0,0.8,0.0,0.8,0.4,0.0,0.4,0.0,1.6,0.4,0.0,32.8,21.2,150.0,50.0,1.6,1.2,1.2,3.6,0.4,22.0,5.6,0.0,0.0,2.0,2.4,0.0,4.0,6.8,37.0
325,18,4,2,177,2.0,Badredine Bouanani,0,1.5,0.5,33.3,0.0,0.0,20.9,0.0,0.0,0.0,31.5,40.0,78.8,3.0,40.0,31.5,1.5,2.0,1.5,3.5,3.0,0.0,0.5,0.0,0.0,0.0,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.5,0.0,1.5,1.0,0.0,1.0,0.0,0.5,0.0,0.0,49.5,36.5,262.5,107.0,3.0,2.0,2.0,1.5,2.5,38.0,8.5,0.0,0.0,1.0,0.5,0.0,0.0,1.0,0.0
326,23,13,9,771,8.6,Hicham Boudaoui,0,0.47,0.23,50.0,0.0,0.0,22.5,0.0,0.0,0.0,44.1,50.5,87.3,3.14,50.5,44.1,0.12,1.16,0.58,2.44,1.98,0.0,0.12,0.0,0.12,0.23,0.23,0.23,0.0,0.0,0.0,0.0,0.0,3.72,1.63,2.33,2.67,87.0,0.35,1.51,0.23,1.28,1.98,5.7,1.05,0.0,65.1,47.2,267.8,112.9,1.4,1.98,0.23,0.93,0.7,44.4,2.67,0.35,0.0,1.05,2.33,0.0,0.7,0.81,46.2
327,19,2,0,76,0.8,Franci Bouebari,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.3,28.8,56.5,0.0,28.8,16.3,0.0,1.25,0.0,1.25,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.75,0.0,3.75,6.25,60.0,2.5,0.0,0.0,0.0,2.5,6.25,2.5,0.0,45.0,17.5,57.5,13.8,0.0,0.0,0.0,1.25,2.5,16.3,2.5,0.0,0.0,2.5,0.0,0.0,1.25,1.25,50.0
328,29,13,9,834,9.3,Sofiane Boufal,4,2.26,0.97,42.9,0.1,0.22,20.8,0.43,0.22,0.22,39.8,52.4,76.0,6.02,52.4,39.8,0.32,2.9,1.08,5.59,4.09,0.32,0.43,0.11,0.65,0.0,0.65,0.32,0.11,0.0,0.0,0.22,0.0,1.51,0.97,0.32,1.29,25.0,0.97,0.65,0.0,0.65,0.54,2.04,0.11,0.0,66.0,53.4,360.3,166.0,5.05,3.44,1.83,3.01,2.04,52.5,10.1,0.32,0.11,2.15,2.15,0.22,0.11,0.97,10.0
329,18,4,0,74,0.8,Wassim Boullif,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.25,80.0,0.0,6.25,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,1.25,2.5,2.5,100.0,0.0,3.75,2.5,1.25,0.0,2.5,3.75,0.0,18.8,2.5,18.8,15.0,0.0,0.0,0.0,0.0,1.25,3.75,0.0,0.0,0.0,1.25,0.0,0.0,0.0,2.5,0.0
330,31,19,19,1665,18.5,Yassine Bounou,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.5,38.0,75.0,0.05,38.0,28.5,0.0,0.0,0.0,0.11,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.05,0.22,25.0,0.16,0.0,0.0,0.0,0.05,0.11,0.43,0.0,40.4,24.0,113.0,58.5,0.0,0.0,0.0,0.11,0.0,21.9,0.0,0.11,0.0,0.0,0.05,0.0,0.16,0.05,75.0
331,22,9,0,93,1.0,Ismaëlben Boura,0,2.0,1.0,50.0,0.0,0.0,28.6,0.0,0.0,0.0,47.0,64.0,73.4,6.0,64.0,47.0,0.0,1.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,5.0,6.0,83.3,1.0,2.0,1.0,1.0,2.0,8.0,3.0,0.0,88.0,58.0,372.0,159.0,6.0,4.0,1.0,6.0,0.0,50.0,11.0,0.0,0.0,0.0,3.0,0.0,1.0,2.0,33.3
332,31,22,21,1666,18.5,Mehdi Bourabia,0,0.76,0.11,14.3,0.0,0.0,27.8,0.05,0.0,0.0,33.6,44.1,76.2,4.0,44.1,33.6,0.11,1.24,1.14,2.54,1.95,0.27,0.11,0.05,0.05,0.11,0.32,0.32,0.0,0.0,0.0,0.0,0.0,1.78,0.76,0.92,1.51,60.7,0.59,1.35,0.59,0.76,1.24,3.03,1.73,0.0,56.1,26.6,119.5,60.1,1.19,1.03,0.16,1.84,0.97,30.5,0.92,0.16,0.0,1.35,0.81,0.05,0.59,0.76,44.0
333,29,21,21,1699,18.9,Benjamin Bourigeaud,3,1.69,0.37,21.9,0.06,0.29,19.4,0.21,0.05,0.05,43.3,58.9,73.6,8.15,58.9,43.3,0.26,3.02,3.49,5.24,3.23,1.48,0.11,0.32,0.05,0.05,0.58,0.53,0.0,0.0,0.05,0.0,0.0,0.9,0.74,0.58,1.59,36.7,1.01,1.27,0.0,1.27,0.85,1.75,0.85,0.0,67.4,50.9,238.5,87.6,1.27,2.43,0.11,1.06,0.53,47.9,9.31,0.21,0.05,0.95,0.53,0.11,0.21,1.06,16.7
334,20,10,1,179,2.0,Edoardo Bove,0,2.5,0.5,20.0,0.0,0.0,14.8,0.0,0.0,0.0,23.0,29.0,79.3,2.0,29.0,23.0,0.0,0.5,0.5,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,2.5,4.5,55.6,2.0,2.0,0.5,1.5,0.5,4.5,2.0,0.0,47.0,24.5,102.0,47.0,0.5,1.0,0.5,4.5,3.0,26.0,1.0,1.0,0.0,2.5,1.5,0.0,0.5,1.5,25.0
335,26,22,22,1970,21.9,Jarrod Bowen,4,2.01,0.46,22.7,0.07,0.3,16.0,0.05,0.05,0.09,16.2,25.1,64.5,2.1,25.1,16.2,0.05,1.46,0.78,2.97,1.55,0.5,0.05,0.46,0.32,0.09,0.32,0.09,0.05,0.0,0.09,0.09,0.0,1.28,0.46,0.5,1.37,36.7,0.87,1.19,0.23,0.96,0.78,2.05,0.59,0.0,36.8,20.6,151.4,53.0,2.47,1.23,1.32,2.05,1.55,22.7,6.07,0.05,0.0,0.64,1.87,0.32,0.78,1.92,28.8
336,26,18,15,1217,13.5,Lucas Boyé,1,2.0,0.59,29.6,0.04,0.13,16.3,0.07,0.0,0.07,18.4,23.5,78.2,2.3,23.5,18.4,0.15,0.89,1.04,2.37,1.7,0.0,0.3,0.07,0.22,0.07,0.37,0.3,0.0,0.0,0.0,0.0,0.07,1.41,0.67,0.74,1.19,62.5,0.44,1.63,0.3,1.33,0.59,2.0,1.7,0.0,41.6,26.4,133.6,52.5,2.3,1.26,0.96,5.93,3.19,30.0,5.78,0.22,0.07,2.3,1.93,0.59,1.19,2.0,37.2
337,20,1,1,72,0.8,Jayden Braaf,0,1.25,0.0,0.0,0.0,0.0,11.4,0.0,0.0,0.0,11.3,15.0,75.0,1.25,15.0,11.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,5.0,0.0,0.0,35.0,18.8,122.5,41.3,1.25,0.0,0.0,3.75,6.25,18.8,5.0,0.0,0.0,2.5,0.0,1.25,0.0,2.5,0.0
338,23,16,10,995,11.1,Domagoj Bradari?,0,0.36,0.0,0.0,0.0,0.0,24.8,0.09,0.0,0.0,33.5,44.7,75.0,1.89,44.7,33.5,0.09,0.63,0.9,1.8,1.35,0.09,0.09,0.18,0.09,0.0,0.09,0.09,0.0,0.0,0.0,0.0,0.0,0.9,0.63,0.36,0.63,57.1,0.27,0.9,0.18,0.72,0.54,1.44,1.62,0.0,53.2,27.8,179.9,98.7,2.52,1.98,0.36,1.26,0.54,30.4,5.5,0.36,0.0,0.99,0.72,0.18,0.36,0.81,30.8
339,22,15,3,446,5.0,Bilal Brahimi,3,1.8,0.8,44.4,0.33,0.75,24.1,0.0,0.0,0.0,29.8,40.2,74.1,1.6,40.2,29.8,0.4,1.6,1.4,3.0,2.4,0.4,0.0,0.0,0.2,0.0,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.6,0.2,0.0,0.6,0.0,0.6,0.6,0.0,0.6,0.6,1.2,0.0,0.0,52.2,41.6,327.0,142.8,5.0,3.0,1.0,3.2,2.0,42.0,10.8,0.0,0.0,0.4,0.6,0.8,0.2,0.4,33.3
340,31,15,15,1187,13.2,Martin Braithwaite,5,2.12,1.06,50.0,0.18,0.36,16.4,0.08,0.0,0.0,10.6,16.5,64.2,1.89,16.5,10.6,0.08,0.45,0.45,1.67,1.06,0.0,0.08,0.3,0.23,0.0,0.3,0.15,0.0,0.0,0.15,0.0,0.0,0.61,0.08,0.3,0.53,57.1,0.23,0.53,0.0,0.53,0.23,0.83,0.45,0.0,26.1,15.0,77.7,37.1,0.98,0.91,0.45,1.82,0.76,19.2,4.7,0.15,0.08,0.76,1.59,0.53,1.67,2.35,41.5
341,23,11,7,716,8.0,Juan Brandáriz,1,0.25,0.13,50.0,0.5,1.0,6.8,0.0,0.0,0.0,40.0,47.3,84.7,1.88,47.3,40.0,0.0,0.0,0.25,0.38,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.88,0.38,0.75,50.0,0.38,1.0,0.5,0.5,1.13,2.63,3.75,0.0,57.1,30.5,151.5,67.0,0.75,0.13,0.13,0.75,0.38,36.0,0.13,0.13,0.0,0.38,0.13,0.0,0.63,0.38,62.5
342,26,20,17,1495,16.6,Julian Brandt,6,1.33,0.66,50.0,0.27,0.55,18.2,0.06,0.0,0.0,38.9,51.4,75.5,4.34,51.4,38.9,0.24,2.83,1.39,5.0,3.25,1.2,0.24,0.12,0.12,0.06,0.6,0.36,0.18,0.06,0.0,0.0,0.0,1.08,0.72,0.42,1.08,38.9,0.66,0.66,0.0,0.66,0.6,1.69,0.12,0.06,61.4,36.5,186.9,84.4,2.29,1.45,0.9,2.17,1.27,44.2,8.31,0.06,0.0,0.3,0.66,0.3,0.42,1.02,29.2
343,31,18,6,746,8.3,Darko Braanac,1,0.72,0.36,50.0,0.17,0.33,14.3,0.0,0.0,0.0,27.1,33.4,81.2,3.73,33.4,27.1,0.12,0.48,0.48,1.57,1.45,0.0,0.0,0.0,0.12,0.0,0.12,0.12,0.0,0.0,0.0,0.0,0.0,2.17,1.45,0.48,1.33,36.4,0.84,1.33,0.24,1.08,1.08,3.25,0.6,0.0,42.9,22.4,114.1,58.9,1.57,1.2,0.0,1.93,0.96,26.6,3.01,0.48,0.0,1.33,1.33,0.24,1.33,1.33,50.0
344,23,20,19,1653,18.4,Lilian Brassier,0,0.38,0.05,14.3,0.0,0.0,23.5,0.0,0.0,0.0,36.8,48.8,75.5,3.97,48.8,36.8,0.0,0.38,0.65,0.98,0.87,0.05,0.0,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.0,0.0,0.0,1.25,0.71,0.54,0.92,58.8,0.38,1.25,0.49,0.76,2.01,3.26,3.64,0.0,59.2,38.8,236.3,119.7,0.98,0.87,0.0,0.98,0.54,34.0,1.58,0.16,0.0,0.87,0.54,0.0,1.09,0.82,57.1
345,39,3,3,270,3.0,Claudio Bravo,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.3,33.0,55.6,0.33,33.0,18.3,0.0,0.0,0.0,0.33,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.33,0.0,0.0,34.7,15.3,92.0,58.7,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0
346,27,1,1,90,1.0,Fabian Bredlow,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,41.0,90.2,0.0,41.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,27.0,118.0,69.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
347,25,2,2,169,1.9,James Bree,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.7,48.4,71.7,0.53,48.4,34.7,0.0,2.11,2.11,2.63,2.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.05,0.0,0.53,0.53,100.0,0.0,1.05,0.53,0.53,2.11,3.16,1.05,0.0,56.3,25.3,92.1,31.1,0.53,1.05,0.0,0.53,0.53,27.4,3.68,0.0,0.0,0.0,0.0,0.0,3.68,2.11,63.6
348,24,1,0,19,0.2,Josip Brekalo,0,5.0,0.0,0.0,0.0,0.0,29.9,0.0,0.0,0.0,70.0,95.0,73.7,15.0,95.0,70.0,0.0,15.0,10.0,15.0,10.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.0,70.0,395.0,155.0,5.0,5.0,0.0,0.0,5.0,75.0,20.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0
349,24,6,3,271,3.0,Josip Brekalo,0,0.67,0.33,50.0,0.0,0.0,20.2,0.0,0.0,0.0,34.3,49.3,69.6,4.33,49.3,34.3,0.33,1.67,1.33,2.33,1.0,1.0,0.0,0.33,0.0,0.0,0.33,0.0,0.33,0.0,0.0,0.0,0.0,0.67,0.33,0.0,1.33,0.0,1.33,0.0,0.0,0.0,0.67,1.33,0.67,0.0,56.0,35.3,250.7,98.7,3.0,2.33,0.67,1.0,2.0,44.7,5.67,0.0,0.0,0.67,1.0,0.33,0.0,0.67,0.0
350,25,18,18,1574,17.5,Gleison Bremer,1,0.97,0.11,11.8,0.06,0.5,9.7,0.0,0.0,0.0,51.8,57.9,89.5,1.2,57.9,51.8,0.0,0.29,0.06,0.86,0.74,0.0,0.0,0.06,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.97,0.69,0.57,0.74,76.9,0.17,1.77,1.09,0.69,1.6,2.57,4.23,0.11,69.8,38.4,157.2,78.3,0.29,0.29,0.0,0.63,0.23,45.4,0.11,0.23,0.0,1.09,0.4,0.06,2.29,1.66,58.0
351,21,12,2,294,3.3,Armando Broja,1,1.82,1.52,83.3,0.17,0.2,11.0,0.0,0.0,0.0,10.0,16.1,62.3,1.21,16.1,10.0,0.0,0.3,0.3,1.21,0.61,0.0,0.0,0.0,0.61,0.0,0.61,0.3,0.0,0.0,0.0,0.3,0.0,1.21,0.3,0.3,0.3,100.0,0.0,3.03,0.3,2.73,0.3,1.52,0.3,0.0,33.3,16.1,116.1,57.0,2.12,0.3,1.21,4.55,2.73,21.5,5.15,0.0,0.0,0.61,1.82,0.91,2.73,6.36,30.0
